1.099000000000000000e+03,1.041704545454545496e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.045202247191011338e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.046155555555555566e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.046791208791208874e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.047793478260869506e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.048043010752688133e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.048478723404255334e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.048726315789473574e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.047625000000000000e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.048103092783505190e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.047989795918367236e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.048181818181818244e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.048181818181818244e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.048299999999999955e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.048811881188118832e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.049000000000000000e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.049215686274509835e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.049650485436893177e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.049865384615384528e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.050057142857142935e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.050283018867924511e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.050327102803738399e+03,1.000000000000000000e+00
1.121000000000000000e+03,1.050556603773584811e+03,1.000000000000000000e+00
1.121000000000000000e+03,1.050775700934579390e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.050750000000000000e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.051174311926605469e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.051618181818181711e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.051612612612612565e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.051848214285714221e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.052141592920354014e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.051473214285714221e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.051803571428571331e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.051831858407079608e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.055850877192982352e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.055834782608695605e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.056060869565217445e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.056112068965517210e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.056350427350427253e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.056466101694915324e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.056428571428571331e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.056349999999999909e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.056537190082644656e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.056900826446280917e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.056885245901639337e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.056886178861788721e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.056879032258064626e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.057048000000000002e+03,1.000000000000000000e+00
1.106000000000000000e+03,1.057253968253968196e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.057543307086614277e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.057539062500000000e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.057883720930232585e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.058232558139534831e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.058369230769230853e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.058465648854961728e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.058386363636363740e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.058496240601503814e+03,1.000000000000000000e+00
1.099000000000000000e+03,1.058500000000000000e+03,1.000000000000000000e+00
